"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-21","19","29","9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-22","24","30","19"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-23","28","33","20"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-24","27","34","24"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-25","31","41","24"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-26","33","36","24"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-27","28","34","23"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-28","34","39","29"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-29","28","35","20"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-30","38","46","35"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-01-31","42","48","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-01","36","45","30"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-02","35","38","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-03","36","37","28"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-04","27","32","19"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-05","29","34","25"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-06","31","41","24"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-07","38","43","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-08","31","32","20"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-09","19","21","13"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-10","14","18","9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-11","13","21","7"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-12","19","23","7"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-13","9","17","2"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-14","14","18","9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-15","21","27","18"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-16","27","33","24"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-17","28","34","21"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-18","30","42","23"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-19","47","62","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-20","49","57","38"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-21","40","41","29"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-22","35","44","26"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-23","36","45","26"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-24","35","36","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-25","33","37","31"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-26","31","33","24"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-27","37","54","28"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-28","52","62","36"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-02-29","41","52","28"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-01","28","30","18"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-02","21","32","11"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-03","30","33","27"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-04","30","39","20"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-05","33","39","29"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-06","39","52","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-07","51","63","44"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-08","62","70","58"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-09","61","63","48"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-10","49","51","37"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-11","43","55","34"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-12","43","59","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-13","47","48","43"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-14","47","55","43"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-15","49","58","46"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-16","53","56","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-17","47","56","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-18","41","49","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-19","38","46","35"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-20","37","44","30"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-21","38","49","28"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-22","48","63","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-23","42","42","36"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-24","37","39","30"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-25","35","48","28"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-26","40","54","31"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-27","47","63","36"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-28","45","53","35"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-29","44","58","31"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-30","49","62","42"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-03-31","60","67","44"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-01","45","49","35"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-02","35","40","27"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-03","40","71","26"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-04","41","38","29"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-05","33","45","24"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-06","44","50","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-07","40","41","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-08","37","41","26"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-09","30","38","22"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-10","37","50","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-11","48","51","36"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-12","40","47","30"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-13","43","56","34"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-14","48","61","37"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-15","53","68","42"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-16","58","76","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-17","62","79","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-18","66","83","49"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-19","54","57","46"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-20","58","71","51"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-21","62","70","50"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-22","51","54","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-23","48","60","38"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-24","56","78","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-25","69","83","58"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-26","53","68","42"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-27","44","49","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-28","45","50","42"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-29","44","51","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-04-30","45","48","43"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-01","45","49","42"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-02","49","59","42"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-03","53","67","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-04","52","57","42"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-05","49","61","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-06","59","82","42"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-07","65","70","44"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-08","55","71","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-09","56","58","50"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-10","54","63","51"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-11","58","69","51"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-12","61","70","53"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-13","58","66","43"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-14","46","47","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-15","45","55","35"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-16","56","70","46"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-17","54","57","44"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-18","52","65","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-19","55","69","39"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-20","58","68","44"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-21","62","75","53"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-22","66","77","53"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-23","66","81","48"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-24","72","86","60"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-25","76","86","64"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-26","71","83","62"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-27","74","81","66"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-28","73","81","64"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-29","72","79","63"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-30","74","87","63"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-05-31","73","83","63"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-01","68","79","62"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-02","70","79","57"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-03","70","84","55"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-04","69","72","62"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-05","68","79","61"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-06","71","82","59"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-07","63","67","51"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-08","61","70","52"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-09","61","72","53"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-10","74","90","63"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-11","82","91","71"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-12","71","79","59"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-13","68","86","54"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-14","74","87","64"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-15","78","90","68"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-16","74","77","63"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-17","71","85","61"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-18","74","87","58"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-19","78","89","62"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-20","83","93","70"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-21","76","84","64"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-22","72","76","67"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-23","70","78","64"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-24","71","82","62"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-25","77","89","65"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-26","81","90","72"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-27","80","90","69"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-28","68","71","57"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-29","67","81","55"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-30","69","78","57"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-01","69","72","59"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-02","65","76","54"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-03","68","77","55"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-04","71","79","66"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-05","76","87","66"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-06","77","88","67"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-07","77","84","70"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-08","76","86","68"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-09","73","79","65"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-10","72","82","60"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-11","78","90","69"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-12","81","88","74"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-13","78","84","68"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-14","76","88","67"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-15","71","75","60"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-16","67","77","57"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-17","71","83","61"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-18","79","88","71"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-19","79","91","68"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-20","79","88","69"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-21","81","91","72"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-22","79","90","72"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-23","85","91","70"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-24","78","93","71"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-25","79","89","72"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-26","79","88","69"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-27","79","89","68"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-28","77","84","70"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-29","73","81","70"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-30","72","78","68"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-31","73","81","65"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-01","75","84","65"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-02","77","87","67"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-03","80","90","69"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-04","81","91","70"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-05","78","86","72"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-06","76","84","66"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-07","75","83","62"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-08","77","84","72"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-09","78","88","67"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-10","80","89","69"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-11","82","92","73"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-12","80","83","74"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-13","77","84","72"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-14","77","87","65"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-15","74","78","67"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-16","76","88","71"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-17","77","88","70"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-18","77","85","70"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-19","75","84","66"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-20","75","80","63"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-21","66","76","58"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-22","67","78","56"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-23","71","81","60"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-24","75","84","70"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-25","76","85","67"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-26","72","81","66"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-27","74","84","67"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-28","77","83","71"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-29","76","86","70"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-30","76","84","70"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-31","73","76","63"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-01","67","73","62"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-02","68","74","62"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-03","68","76","56"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-04","69","80","59"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-05","73","87","62"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-06","82","91","75"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-07","83","89","74"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-08","76","82","70"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-09","74","81","63"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-10","69","73","59"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-11","65","76","51"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-12","67","79","54"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-13","72","85","65"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-14","69","74","64"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-15","68","78","60"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-16","72","83","65"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-17","74","82","62"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-18","69","81","57"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-19","71","88","56"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-20","75","83","66"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-21","70","74","65"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-22","71","81","64"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-23","72","73","67"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-24","69","74","66"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-25","72","85","63"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-26","66","69","56"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-27","60","70","51"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-28","56","60","50"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-29","61","65","59"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-30","62","64","60"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-01","61","64","57"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-02","60","65","56"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-03","62","67","57"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-04","65","75","60"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-05","69","80","59"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-06","66","74","58"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-07","65","70","47"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-08","52","65","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-09","56","63","47"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-10","56","71","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-11","63","73","54"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-12","62","69","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-13","48","57","38"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-14","50","66","38"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-15","58","70","53"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-16","69","72","65"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-17","72","82","67"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-18","74","76","55"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-19","60","71","49"
